order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
72d9a3af-1333-4ce2-8e88-fe5288b6de48,e4da98dc-b144-4556-ba16-4194c6662225,canceled,2024-04-08 21:43:43.869768,2024-04-09 16:43:43.869768,2024-04-14 16:43:43.869768,2024-04-20 16:43:43.869768,2024-04-15 21:43:43.869768
65b11e45-5acc-4c0c-aa90-bf8659e08898,686a51af-c23f-42b5-b3c4-bd82e8a03305,shipped,2024-06-26 21:43:43.869774,2024-06-27 15:43:43.869774,2024-06-29 15:43:43.869774,2024-07-04 15:43:43.869774,2024-07-04 21:43:43.869774
fb322f55-092a-485b-a6c8-c63ff4dd9465,a39f6175-ab4c-436a-aa69-694c60dcfe78,canceled,2024-06-10 21:43:43.869780,2024-06-12 21:43:43.869780,2024-06-19 21:43:43.869780,2024-06-20 21:43:43.869780,2024-06-16 21:43:43.869780
38e531cf-67c8-4b03-9ec3-af79dd7c33e0,d8040b09-9f87-48b1-9f3a-07af5d061c67,canceled,2024-02-25 21:43:43.869786,2024-02-26 05:43:43.869786,2024-02-27 05:43:43.869786,2024-02-28 05:43:43.869786,2024-03-11 21:43:43.869786
6771b0b9-db9b-4d98-b51b-fc8b15532b03,f3027625-7f46-42ee-be14-e8904605db47,processing,2024-05-14 21:43:43.869792,2024-05-15 04:43:43.869792,2024-05-17 04:43:43.869792,2024-05-19 04:43:43.869792,2024-06-08 21:43:43.869792
249c9d5b-2af3-485f-90af-5c06b6784709,af9f7916-27a6-4d68-9447-3b684df378dc,processing,2024-05-05 21:43:43.869797,2024-05-06 19:43:43.869797,2024-05-08 19:43:43.869797,2024-05-13 19:43:43.869797,2024-05-12 21:43:43.869797
fe9aa3cc-a694-4a97-b998-c70713c30888,d1df06b0-0ce3-4e1c-b1cd-1059540ff705,delivered,2024-05-11 21:43:43.869802,2024-05-12 08:43:43.869802,2024-05-13 08:43:43.869802,2024-05-14 08:43:43.869802,2024-05-20 21:43:43.869802
c8eaa437-af06-4f96-831e-3a2ce21fc6e5,cf730cb7-c74d-48d2-b199-be9a991c72d6,invoiced,2024-05-07 21:43:43.869807,2024-05-09 16:43:43.869807,2024-05-13 16:43:43.869807,2024-05-19 16:43:43.869807,2024-05-17 21:43:43.869807
f126000b-ad34-4a0f-9705-617bd6fbc5b5,c7585fe1-6a5d-4343-af4b-270f62be0afd,invoiced,2024-05-31 21:43:43.869812,2024-06-02 15:43:43.869812,2024-06-04 15:43:43.869812,2024-06-10 15:43:43.869812,2024-06-16 21:43:43.869812
94a4f78b-3009-45e1-9521-f225967d1cb6,48c15600-a8ab-4df1-a1a7-693a6efb531a,delivered,2024-08-19 21:43:43.869817,2024-08-21 06:43:43.869817,2024-08-27 06:43:43.869817,2024-09-02 06:43:43.869817,2024-09-03 21:43:43.869817
5db65879-b9dd-436e-8df8-8cb589bad75f,fa265c5d-206a-4ce0-9c4f-86cb374d7795,invoiced,2024-01-18 21:43:43.869822,2024-01-20 11:43:43.869822,2024-01-21 11:43:43.869822,2024-01-24 11:43:43.869822,2024-02-11 21:43:43.869822
44ce27a5-efd4-42c2-b5c1-f38bba4eb392,86a59c5f-dbf7-4e02-8b90-1c1d7cbc8962,processing,2024-06-27 21:43:43.869827,2024-06-28 18:43:43.869827,2024-07-04 18:43:43.869827,2024-07-06 18:43:43.869827,2024-07-19 21:43:43.869827
64897e73-beef-4838-bb8d-0eafd15c0706,27c1e197-43ad-4598-acdd-1b5008c29adf,invoiced,2024-01-04 21:43:43.869832,2024-01-05 09:43:43.869832,2024-01-10 09:43:43.869832,2024-01-11 09:43:43.869832,2024-01-11 21:43:43.869832
7f67aef5-9e6a-44eb-b196-3fee3429ef4a,ea881b03-2279-497c-9a04-b58939cbd7df,shipped,2023-12-09 21:43:43.869837,2023-12-10 17:43:43.869837,2023-12-11 17:43:43.869837,2023-12-15 17:43:43.869837,2023-12-27 21:43:43.869837
70a399be-ddf0-437b-b230-4b22ed40920d,27d6bb0c-c434-44fe-b030-fc1639a8d66b,invoiced,2024-01-29 21:43:43.869842,2024-01-30 16:43:43.869842,2024-02-02 16:43:43.869842,2024-02-05 16:43:43.869842,2024-02-26 21:43:43.869842
45c28c11-bf12-4d6b-9233-f4e545e20a6c,68b54dac-9d42-4fc1-bee2-793339419721,shipped,2024-03-12 21:43:43.869847,2024-03-13 07:43:43.869847,2024-03-15 07:43:43.869847,2024-03-21 07:43:43.869847,2024-04-01 21:43:43.869847
b70f4f8c-da8b-4f1b-b008-52e2adb96e58,15c986cf-9bb1-481c-bd7b-b26ec3e5320c,processing,2024-07-21 21:43:43.869852,2024-07-23 00:43:43.869852,2024-07-28 00:43:43.869852,2024-08-02 00:43:43.869852,2024-08-12 21:43:43.869852
b16ecfa8-2471-4e97-9a46-869acc5032a7,5f083d76-a10c-45ec-bf3a-5d68bcb7f44c,processing,2024-06-16 21:43:43.869857,2024-06-18 10:43:43.869857,2024-06-25 10:43:43.869857,2024-06-30 10:43:43.869857,2024-07-10 21:43:43.869857
546a99bd-b01e-476c-984e-c3e597a71dca,db379fa9-8982-4ac3-b4eb-0b5d6d5effbf,processing,2024-04-06 21:43:43.869862,2024-04-07 13:43:43.869862,2024-04-13 13:43:43.869862,2024-04-19 13:43:43.869862,2024-04-24 21:43:43.869862
8aa71c23-b26b-4694-970b-e49e15d654e1,e1dc5561-eca2-4709-91b1-d30d0b5c5c00,processing,2024-01-07 21:43:43.869867,2024-01-09 06:43:43.869867,2024-01-16 06:43:43.869867,2024-01-23 06:43:43.869867,2024-01-12 21:43:43.869867
53292d02-51cf-4f58-ace0-92db4c5c6c67,48c15600-a8ab-4df1-a1a7-693a6efb531a,processing,2024-03-22 21:43:43.869872,2024-03-22 23:43:43.869872,2024-03-25 23:43:43.869872,2024-03-28 23:43:43.869872,2024-04-15 21:43:43.869872
bfb1f2bc-26ca-43c8-9d44-d123da2bae6d,baf7a710-2a30-44a0-a31c-27ea0024c751,delivered,2024-10-07 21:43:43.869877,2024-10-08 23:43:43.869877,2024-10-12 23:43:43.869877,2024-10-15 23:43:43.869877,2024-10-29 21:43:43.869877
c4fd1130-b478-464a-86ab-1a7380c60ccc,bd64c651-24be-414c-b6fe-1145db3290dc,invoiced,2024-10-09 21:43:43.869882,2024-10-11 17:43:43.869882,2024-10-16 17:43:43.869882,2024-10-23 17:43:43.869882,2024-10-17 21:43:43.869882
192df569-6eac-4da3-9e52-c5c8813a7224,d0e9db18-188a-46f1-a1a5-215b2f83b364,processing,2024-07-09 21:43:43.869887,2024-07-10 11:43:43.869887,2024-07-13 11:43:43.869887,2024-07-18 11:43:43.869887,2024-07-24 21:43:43.869887
2b0525bb-777a-4ecd-aa5d-b04e2461f0d1,f44fa111-fce3-44d4-80c7-781538a42f73,invoiced,2024-08-31 21:43:43.869892,2024-09-02 14:43:43.869892,2024-09-07 14:43:43.869892,2024-09-12 14:43:43.869892,2024-09-10 21:43:43.869892
33e43f1f-c57e-4b1b-b017-c395510301f4,d6e55e4a-af92-4ceb-8525-e7a11c721cc0,delivered,2024-12-03 21:43:43.869897,2024-12-05 13:43:43.869897,2024-12-07 13:43:43.869897,2024-12-12 13:43:43.869897,2024-12-24 21:43:43.869897
60dfb8b8-4812-4a9e-af09-78f2af6c9568,1bedd748-1221-4c9a-b6f8-655e805ef54c,invoiced,2024-04-13 21:43:43.869902,2024-04-15 18:43:43.869902,2024-04-16 18:43:43.869902,2024-04-18 18:43:43.869902,2024-04-24 21:43:43.869902
9a72619e-4947-4372-aae4-389cc5bb2b9e,af9f7916-27a6-4d68-9447-3b684df378dc,delivered,2024-02-12 21:43:43.869906,2024-02-13 11:43:43.869906,2024-02-15 11:43:43.869906,2024-02-16 11:43:43.869906,2024-03-04 21:43:43.869906
eaed4e65-3932-4218-ba09-8c3646ec5f64,dd603edc-ec82-44b2-ad33-cac9e961c76c,canceled,2024-09-13 21:43:43.869911,2024-09-14 00:43:43.869911,2024-09-19 00:43:43.869911,2024-09-20 00:43:43.869911,2024-09-24 21:43:43.869911
46bfaadf-bdd9-45cc-8b3e-f52e04ace7f1,13422f08-1776-4dd0-a674-636b3b0755c7,canceled,2024-06-14 21:43:43.869915,2024-06-15 07:43:43.869915,2024-06-20 07:43:43.869915,2024-06-27 07:43:43.869915,2024-06-24 21:43:43.869915
be5ed70e-eab7-4386-a45f-1a714bc9c8d3,72c0126b-607f-40bb-a4c2-250d7cc3262d,shipped,2024-08-11 21:43:43.869920,2024-08-13 03:43:43.869920,2024-08-15 03:43:43.869920,2024-08-19 03:43:43.869920,2024-08-14 21:43:43.869920
55ba5f5c-6c8e-40f5-b38d-a670656cfec6,f3903115-e7dc-46e2-80bc-3f136d49581a,processing,2024-10-16 21:43:43.869924,2024-10-18 19:43:43.869924,2024-10-22 19:43:43.869924,2024-10-25 19:43:43.869924,2024-10-27 21:43:43.869924
3b351c54-4405-46c8-a2f1-3a6479ad53aa,42eb194f-3135-4885-a235-c04f34b462ef,processing,2024-03-18 21:43:43.869928,2024-03-19 12:43:43.869928,2024-03-25 12:43:43.869928,2024-03-27 12:43:43.869928,2024-03-19 21:43:43.869928
46ba7fbb-f096-44fb-a3be-cecf07729b43,0a8cd234-3c10-4b7b-9e71-affce90f5ebe,shipped,2024-06-02 21:43:43.869933,2024-06-03 23:43:43.869933,2024-06-05 23:43:43.869933,2024-06-10 23:43:43.869933,2024-06-27 21:43:43.869933
d69f1af5-0007-458b-8f91-20a07f2c43b9,391aa3a3-1986-4fd3-b2a5-4990f7f90740,canceled,2024-04-24 21:43:43.869937,2024-04-26 10:43:43.869937,2024-04-27 10:43:43.869937,2024-05-03 10:43:43.869937,2024-05-12 21:43:43.869937
2db161d8-8cb5-452a-a4c8-889c002ab626,a530ebfe-d1ae-45d2-92f3-0fc9c85c7965,canceled,2024-04-29 21:43:43.869942,2024-05-01 05:43:43.869942,2024-05-03 05:43:43.869942,2024-05-10 05:43:43.869942,2024-05-29 21:43:43.869942
27cd0c4a-7b26-4bd3-a5bd-e8f9ed5c4e69,ac402a3f-be7c-4d9e-95d1-9682b38204f5,delivered,2024-01-22 21:43:43.869946,2024-01-23 19:43:43.869946,2024-01-29 19:43:43.869946,2024-02-02 19:43:43.869946,2024-02-05 21:43:43.869946
7605e9d3-a7aa-41d1-ac4f-20b99dc620b2,1921c813-07b4-4162-867a-8428aaa772a4,canceled,2024-09-02 21:43:43.869951,2024-09-03 07:43:43.869951,2024-09-10 07:43:43.869951,2024-09-12 07:43:43.869951,2024-09-05 21:43:43.869951
f93310a7-b2c2-4d92-bf7c-8e1c8ab77044,f9e2d4a9-7ded-445d-b072-f35424d85350,canceled,2024-04-29 21:43:43.869955,2024-04-30 20:43:43.869955,2024-05-01 20:43:43.869955,2024-05-02 20:43:43.869955,2024-05-27 21:43:43.869955
7a492f07-7827-451a-8c81-9ce491fc281f,40c0a797-16c4-41a4-8313-d07f0aaee6ac,delivered,2024-07-21 21:43:43.869959,2024-07-22 02:43:43.869959,2024-07-29 02:43:43.869959,2024-08-02 02:43:43.869959,2024-08-14 21:43:43.869959
5b33ae6f-c3a5-4303-a33b-8d48fb881271,b71540e5-7518-476a-8a3f-be6b7b1704ee,delivered,2024-01-01 21:43:43.869964,2024-01-02 22:43:43.869964,2024-01-07 22:43:43.869964,2024-01-13 22:43:43.869964,2024-01-30 21:43:43.869964
09a39e4c-b285-426b-b1f2-79393097c8de,6114dae1-4b0f-45fa-b2d4-5c6adc8516f2,processing,2024-06-08 21:43:43.869968,2024-06-09 12:43:43.869968,2024-06-11 12:43:43.869968,2024-06-16 12:43:43.869968,2024-06-15 21:43:43.869968
5b26f4ef-b65a-4208-831b-ed0b85c250b1,cabaf67b-e7c1-413b-a72a-38395e93b0e5,invoiced,2024-11-27 21:43:43.869972,2024-11-29 06:43:43.869972,2024-12-03 06:43:43.869972,2024-12-08 06:43:43.869972,2024-12-12 21:43:43.869972
fb23a51a-95b1-480f-bfdc-a8c1bf9989e1,fa26fb17-ab87-4466-bd44-a28f271f4db9,shipped,2024-03-26 21:43:43.869977,2024-03-28 15:43:43.869977,2024-04-01 15:43:43.869977,2024-04-05 15:43:43.869977,2024-03-27 21:43:43.869977
b4f473f2-6324-4ab7-ba40-25058546b8ba,13c21ea3-9195-4b3d-be0f-97307334438a,canceled,2024-11-28 21:43:43.869987,2024-11-30 08:43:43.869987,2024-12-02 08:43:43.869987,2024-12-03 08:43:43.869987,2024-12-23 21:43:43.869987
2de85b4c-0304-4d81-b996-7353f6ee8a3b,78c2367d-1b0a-4f16-a732-cd83e1f66ff7,invoiced,2024-05-18 21:43:43.869991,2024-05-19 02:43:43.869991,2024-05-23 02:43:43.869991,2024-05-29 02:43:43.869991,2024-06-02 21:43:43.869991
015f9811-22bd-4b7c-930b-6fd005129fc2,dc7592b6-5186-48d2-bbf3-e97f3e6c0c81,canceled,2024-07-23 21:43:43.869996,2024-07-25 20:43:43.869996,2024-07-27 20:43:43.869996,2024-08-02 20:43:43.869996,2024-07-26 21:43:43.869996
8e14f213-f6d2-400d-a14d-6dad2ca76bbd,9e548779-a95c-4085-be1d-7343ec0461f7,shipped,2024-08-12 21:43:43.870002,2024-08-13 16:43:43.870002,2024-08-14 16:43:43.870002,2024-08-17 16:43:43.870002,2024-08-26 21:43:43.870002
9722fb5e-c5c1-4c52-85df-357404387e14,2063f59e-7c4d-4ab7-b5fd-f5099ec1fd04,processing,2024-09-07 21:43:43.870007,2024-09-08 16:43:43.870007,2024-09-09 16:43:43.870007,2024-09-11 16:43:43.870007,2024-10-07 21:43:43.870007
67824a08-6c6a-46bd-84c5-6dd98df6a10f,1d6d233c-588f-4d0d-9305-8a9488c390f6,canceled,2024-07-13 21:43:43.870011,2024-07-14 02:43:43.870011,2024-07-16 02:43:43.870011,2024-07-20 02:43:43.870011,2024-07-31 21:43:43.870011
64da39a6-ac0c-4e25-a943-141e15152cd8,6ce3a0e1-6a5e-4c06-8a27-fc669505bbbc,shipped,2024-08-22 21:43:43.870016,2024-08-23 12:43:43.870016,2024-08-28 12:43:43.870016,2024-09-03 12:43:43.870016,2024-08-30 21:43:43.870016
1677e5f2-5e75-45ef-afbf-f532f696fa84,2f9a2600-37f9-47fd-bd7f-9082cf7c31c9,shipped,2024-01-13 21:43:43.870020,2024-01-14 03:43:43.870020,2024-01-20 03:43:43.870020,2024-01-23 03:43:43.870020,2024-01-15 21:43:43.870020
fd7e9efe-59dd-477c-a986-e9b1b864394a,b7d08b6f-b1fc-45da-9dc3-163623b61c8b,invoiced,2024-11-18 21:43:43.870024,2024-11-19 22:43:43.870024,2024-11-21 22:43:43.870024,2024-11-28 22:43:43.870024,2024-12-15 21:43:43.870024
cd97cd90-2664-483e-8af2-6b25963886b3,176f9aaf-edb5-4823-8e83-f249dd2acf53,processing,2024-11-03 21:43:43.870029,2024-11-05 12:43:43.870029,2024-11-10 12:43:43.870029,2024-11-15 12:43:43.870029,2024-11-18 21:43:43.870029
1295f01b-600d-48ca-a29b-e5a6d48ccd11,1147decb-b998-4d94-a404-5b7346e96d5c,delivered,2024-03-22 21:43:43.870033,2024-03-23 13:43:43.870033,2024-03-29 13:43:43.870033,2024-04-05 13:43:43.870033,2024-03-26 21:43:43.870033
4a933942-4c47-4041-a7d9-a3b545c94d02,fe436e17-f511-48f4-bbd3-c45ba6a1eaa5,delivered,2024-02-08 21:43:43.870038,2024-02-09 09:43:43.870038,2024-02-12 09:43:43.870038,2024-02-13 09:43:43.870038,2024-02-29 21:43:43.870038
4e09784a-9a34-49d3-849d-772c3cbb48ec,f626e0cf-15f6-437f-8b06-f9ef83e42e56,shipped,2024-03-09 21:43:43.870043,2024-03-10 07:43:43.870043,2024-03-12 07:43:43.870043,2024-03-13 07:43:43.870043,2024-03-27 21:43:43.870043
536ce25b-1eb3-40ee-9a68-df082af25f2f,60bebf39-e013-4670-9a24-f01c0b49046a,invoiced,2024-04-16 21:43:43.870048,2024-04-18 14:43:43.870048,2024-04-22 14:43:43.870048,2024-04-25 14:43:43.870048,2024-05-09 21:43:43.870048
431877fd-7b13-4577-83bc-e3a29b21493c,16930ec3-77ab-41d7-bbbe-094b676e77c1,delivered,2024-05-17 21:43:43.870052,2024-05-18 06:43:43.870052,2024-05-21 06:43:43.870052,2024-05-28 06:43:43.870052,2024-05-25 21:43:43.870052
0789251b-469d-41aa-bb3c-e5dea18c86d1,e9804253-0f1f-447d-8437-ce381e937216,canceled,2024-09-16 21:43:43.870057,2024-09-17 21:43:43.870057,2024-09-23 21:43:43.870057,2024-09-25 21:43:43.870057,2024-10-04 21:43:43.870057
ed94fff2-c618-44ce-a74e-6db1d3b900ef,111ca210-c709-4439-98a2-664fa47eb3d4,canceled,2024-02-02 21:43:43.870061,2024-02-03 12:43:43.870061,2024-02-04 12:43:43.870061,2024-02-09 12:43:43.870061,2024-02-13 21:43:43.870061
f36dc0d8-e083-45f7-a62a-18c075235658,12b937f9-662d-4898-ae08-50b7ef2d7dd3,canceled,2024-03-10 21:43:43.870065,2024-03-10 23:43:43.870065,2024-03-16 23:43:43.870065,2024-03-17 23:43:43.870065,2024-03-17 21:43:43.870065
a3b80827-6635-48d1-bdf4-e40890f9cf7d,d78b5780-9646-4a86-8432-434a5e7e03c0,invoiced,2024-08-12 21:43:43.870070,2024-08-13 14:43:43.870070,2024-08-20 14:43:43.870070,2024-08-22 14:43:43.870070,2024-09-08 21:43:43.870070
e73dda34-5159-42ca-ac4c-3bbbd078ad19,051a0e0a-ae60-4347-9d52-fe7eadb7a4d9,invoiced,2024-09-09 21:43:43.870074,2024-09-10 20:43:43.870074,2024-09-13 20:43:43.870074,2024-09-14 20:43:43.870074,2024-09-11 21:43:43.870074
0a4ed716-f8b5-49f2-a392-247fe2534a02,10ca88eb-4fde-4c3b-8357-5c8c87e77d9b,canceled,2024-11-02 21:43:43.870079,2024-11-03 03:43:43.870079,2024-11-05 03:43:43.870079,2024-11-09 03:43:43.870079,2024-11-06 21:43:43.870079
429e6316-11df-487a-adbf-ba1bf74a22e4,5184c068-7c85-46c3-8676-c307410e77b6,delivered,2024-02-17 21:43:43.870083,2024-02-19 04:43:43.870083,2024-02-21 04:43:43.870083,2024-02-26 04:43:43.870083,2024-02-27 21:43:43.870083
984ade36-23ee-4fa6-9bc0-58b353862bb1,3bfc06e8-c154-4803-b8a8-a282d3932d8a,canceled,2024-05-19 21:43:43.870088,2024-05-20 03:43:43.870088,2024-05-24 03:43:43.870088,2024-05-28 03:43:43.870088,2024-06-18 21:43:43.870088
c6579a2c-32ca-4549-b08b-b80e09a2f93a,00aef7a6-66f9-4a8c-ac21-c412052e83f1,canceled,2024-08-27 21:43:43.870093,2024-08-29 09:43:43.870093,2024-09-05 09:43:43.870093,2024-09-10 09:43:43.870093,2024-09-06 21:43:43.870093
ac89539b-320d-4470-bba6-865ae92cb3c7,bd09a3c1-d559-45f0-bc7b-1c4ca2df082b,delivered,2024-08-27 21:43:43.870097,2024-08-28 19:43:43.870097,2024-09-03 19:43:43.870097,2024-09-09 19:43:43.870097,2024-09-13 21:43:43.870097
1c57081f-bece-4a92-bf9f-3473f5da3352,aab27afe-18c7-4986-bcd9-19e56adbd2dd,invoiced,2024-07-11 21:43:43.870102,2024-07-12 08:43:43.870102,2024-07-18 08:43:43.870102,2024-07-21 08:43:43.870102,2024-07-24 21:43:43.870102
8f58e7d3-52b9-4b83-997c-3451a62fa84c,1c2063cc-de8f-4517-9008-2e5a54b2c9bb,processing,2024-07-28 21:43:43.870106,2024-07-30 02:43:43.870106,2024-08-04 02:43:43.870106,2024-08-08 02:43:43.870106,2024-08-14 21:43:43.870106
e97dd970-c8e2-493e-a8d5-0c8c9ee4def2,c078a943-190e-4064-8c15-2c34090c7ed4,delivered,2024-10-18 21:43:43.870111,2024-10-19 01:43:43.870111,2024-10-23 01:43:43.870111,2024-10-24 01:43:43.870111,2024-11-06 21:43:43.870111
d0eb3344-2278-445a-9924-3742110c989b,aef116f4-ee09-49cb-b0ee-26054eae1010,shipped,2024-05-08 21:43:43.870115,2024-05-10 05:43:43.870115,2024-05-15 05:43:43.870115,2024-05-16 05:43:43.870115,2024-05-11 21:43:43.870115
9d333c9d-297e-4171-aed9-517e2c29b2a4,c1f7d4ed-7d12-4e27-b717-b1e91076a47e,canceled,2024-05-03 21:43:43.870120,2024-05-04 14:43:43.870120,2024-05-07 14:43:43.870120,2024-05-11 14:43:43.870120,2024-05-16 21:43:43.870120
2d354584-828d-46ce-96c8-342f30220503,0d751a25-031a-403c-9c80-941922434450,delivered,2024-06-12 21:43:43.870124,2024-06-13 16:43:43.870124,2024-06-16 16:43:43.870124,2024-06-21 16:43:43.870124,2024-06-28 21:43:43.870124
4e9576d1-31c1-45dd-b04b-9512e2c43bb5,23a57483-2a7f-4077-bd8a-db647ed60af3,delivered,2024-08-14 21:43:43.870129,2024-08-16 02:43:43.870129,2024-08-19 02:43:43.870129,2024-08-21 02:43:43.870129,2024-08-17 21:43:43.870129
4222cd5d-ac57-4699-8987-ae2d9d414e63,baf7a710-2a30-44a0-a31c-27ea0024c751,shipped,2024-05-10 21:43:43.870133,2024-05-12 12:43:43.870133,2024-05-16 12:43:43.870133,2024-05-22 12:43:43.870133,2024-05-23 21:43:43.870133
df68bb06-26e6-4d0c-877f-113056f937a5,e2c38c4c-8dcc-4885-9045-4a418c8ca578,canceled,2024-08-13 21:43:43.870137,2024-08-15 10:43:43.870137,2024-08-22 10:43:43.870137,2024-08-27 10:43:43.870137,2024-08-28 21:43:43.870137
892fbe42-e5fd-41ad-a835-89f6951d68c0,5fb35cac-7580-4bc0-a527-2809d60e9a31,processing,2024-05-22 21:43:43.870142,2024-05-24 21:43:43.870142,2024-05-31 21:43:43.870142,2024-06-07 21:43:43.870142,2024-05-28 21:43:43.870142
043e5e25-50cf-4273-93d4-bc6106b1414c,24a1cec4-c354-4463-8791-c60b134ecfe1,shipped,2024-06-27 21:43:43.870147,2024-06-28 22:43:43.870147,2024-06-29 22:43:43.870147,2024-06-30 22:43:43.870147,2024-07-26 21:43:43.870147
9dd324df-6ebe-4ccd-8d24-1d3ca10bce23,7e1bdfe3-ea29-4130-9404-9e6a0f5449d2,invoiced,2023-12-17 21:43:43.870151,2023-12-18 16:43:43.870151,2023-12-24 16:43:43.870151,2023-12-28 16:43:43.870151,2024-01-14 21:43:43.870151
21696b85-c706-496d-a419-b8ede0b5c207,48eb2fa1-ed33-42cd-a613-94f20f71cb4c,delivered,2024-04-20 21:43:43.870156,2024-04-22 09:43:43.870156,2024-04-25 09:43:43.870156,2024-04-29 09:43:43.870156,2024-05-04 21:43:43.870156
aafaf81d-7693-4179-8f60-89585e3ea4fa,36804a44-42f8-4660-8588-3d516383c145,delivered,2024-10-29 21:43:43.870160,2024-10-30 16:43:43.870160,2024-11-01 16:43:43.870160,2024-11-04 16:43:43.870160,2024-11-04 21:43:43.870160
9a103197-58ed-4645-855c-4cdabcdb5151,8e7034b0-69fc-481c-8715-4a8d4351e6c5,shipped,2024-12-02 21:43:43.870165,2024-12-04 06:43:43.870165,2024-12-11 06:43:43.870165,2024-12-13 06:43:43.870165,2024-12-12 21:43:43.870165
7bcce723-5768-4419-b190-440b3158fea3,a9ec7ecd-992d-48b6-8b68-ee5ecf0b33e6,shipped,2024-05-09 21:43:43.870169,2024-05-10 06:43:43.870169,2024-05-14 06:43:43.870169,2024-05-16 06:43:43.870169,2024-05-27 21:43:43.870169
76de33eb-e3fd-4887-a13a-2769e790043a,3f998895-c9fd-4998-b39d-332d109a9edd,shipped,2024-06-10 21:43:43.870174,2024-06-12 09:43:43.870174,2024-06-17 09:43:43.870174,2024-06-22 09:43:43.870174,2024-06-26 21:43:43.870174
e11d3e2f-ad1a-4ddb-b49f-a14a7d2bf825,288d56cd-35ba-4340-a009-c3132df57de7,delivered,2024-11-05 21:43:43.870178,2024-11-06 15:43:43.870178,2024-11-07 15:43:43.870178,2024-11-11 15:43:43.870178,2024-11-27 21:43:43.870178
3ab318a8-f056-494e-bc90-f2789ee6255c,71fd8f97-59d4-4e50-a098-596b83735824,canceled,2024-10-06 21:43:43.870183,2024-10-08 13:43:43.870183,2024-10-15 13:43:43.870183,2024-10-17 13:43:43.870183,2024-10-22 21:43:43.870183
72afbbde-1a70-44b8-a084-3b226d435294,4d8ecbf5-fff3-4eaf-8bb1-2757ea0c272b,delivered,2024-08-04 21:43:43.870187,2024-08-05 10:43:43.870187,2024-08-09 10:43:43.870187,2024-08-14 10:43:43.870187,2024-08-07 21:43:43.870187
5a12868d-d727-4e56-8ae3-57b518f2161d,89217370-5cb0-4184-8609-8425bbbc66cb,shipped,2024-01-17 21:43:43.870191,2024-01-18 20:43:43.870191,2024-01-24 20:43:43.870191,2024-01-30 20:43:43.870191,2024-01-25 21:43:43.870191
c9abb392-a144-4ed4-a3c4-a0dcecf1dc0d,0a2167d1-6b8f-4bc7-a372-dbae2499bab3,processing,2024-07-28 21:43:43.870196,2024-07-29 08:43:43.870196,2024-08-05 08:43:43.870196,2024-08-10 08:43:43.870196,2024-08-07 21:43:43.870196
ec144f3b-5f95-40fd-88e6-63f9053ce3be,ff119a6e-35a9-41f9-8a45-85b2e729a64e,canceled,2024-02-01 21:43:43.870201,2024-02-03 03:43:43.870201,2024-02-05 03:43:43.870201,2024-02-06 03:43:43.870201,2024-02-03 21:43:43.870201
d489e50b-7dce-42e8-a8d5-0aa7d1c6d144,42eb194f-3135-4885-a235-c04f34b462ef,processing,2024-10-29 21:43:43.870205,2024-10-31 15:43:43.870205,2024-11-03 15:43:43.870205,2024-11-10 15:43:43.870205,2024-11-21 21:43:43.870205
6947d473-c2a2-4fa7-ace0-412a3ceca4c8,f6ea4c4c-e3f3-48ca-904d-4066b49b9c9d,canceled,2024-02-20 21:43:43.870210,2024-02-22 16:43:43.870210,2024-02-27 16:43:43.870210,2024-03-01 16:43:43.870210,2024-03-02 21:43:43.870210
7bce6a1f-39dc-4e30-b6fa-55e85e6e3234,3cf38f38-a401-4180-a79e-b6e63c45d3d8,invoiced,2024-01-24 21:43:43.870214,2024-01-25 19:43:43.870214,2024-01-26 19:43:43.870214,2024-02-01 19:43:43.870214,2024-02-19 21:43:43.870214
8fbdc326-6fb5-4315-9986-66f0e0171ef2,dc6184d0-90c2-4df3-bf86-a31f5dc5684d,delivered,2023-12-09 21:43:43.870219,2023-12-10 01:43:43.870219,2023-12-12 01:43:43.870219,2023-12-17 01:43:43.870219,2023-12-10 21:43:43.870219
5a2c02f1-8264-4fbf-97c6-2a4d38824b6d,70abb699-1aff-4a9f-bef2-930b87230ac7,processing,2024-09-11 21:43:43.870224,2024-09-12 23:43:43.870224,2024-09-13 23:43:43.870224,2024-09-14 23:43:43.870224,2024-09-12 21:43:43.870224
1b6f2bba-17c3-446c-8b32-061658847dd7,70252044-cf8f-4d90-970a-033a76a1785b,shipped,2024-09-21 21:43:43.870228,2024-09-23 07:43:43.870228,2024-09-28 07:43:43.870228,2024-09-30 07:43:43.870228,2024-09-26 21:43:43.870228
99dc2751-fb13-4ce1-8ad7-5398af7044f0,eebd8877-7165-4b20-a16c-3585c87cecd4,delivered,2024-08-14 21:43:43.870232,2024-08-15 06:43:43.870232,2024-08-18 06:43:43.870232,2024-08-21 06:43:43.870232,2024-08-28 21:43:43.870232
f604703d-0e98-469d-adb4-7251242932f2,0be8309c-9708-49bd-b43e-3d486eadb902,shipped,2024-07-28 21:43:43.870237,2024-07-29 02:43:43.870237,2024-07-31 02:43:43.870237,2024-08-02 02:43:43.870237,2024-08-04 21:43:43.870237
